log_message,target_label,complexity,message_length
Client session expired after {minutes} minutes for client alice.smith,user_action,regex,69
Password changed successfully for user ID 78934,user_action,regex,47
File upload completed: backup.zip (45MB) by user admin,user_action,regex,54
File upload completed: config.yaml (1024MB) by client manager.ops,user_action,regex,65
Database connection timeout after 15 seconds,workflow_error,regex,44
Database connection pool initialized with 100 connections,system_notification,regex,57
File upload completed: data.csv (512MB) by user alice.smith,user_action,regex,59
ETL pipeline completed: 2500 records processed in 60 minutes,system_notification,regex,60
File upload completed: report.pdf (1024MB) by client john.doe,user_action,regex,61
"API endpoint /v1/clients is deprecated, migrate to /v3/auth by Dec 2024",deprecation_warning,regex,71
Client john.doe created new project 'Q1-Financials',user_action,regex,51
Two-factor authentication enabled for user john.doe,user_action,regex,51
"Database driver postgres-9.x is deprecated, upgrade to 2.0",deprecation_warning,regex,58
File upload unsuccessful: backup.zip exceeds 250MB limit,workflow_error,regex,56
File upload unsuccessful: report.pdf exceeds 45MB limit,workflow_error,regex,55
Data import failed: duplicate record at line 5892,workflow_error,regex,49
Account locked: 100 unsuccessful login attempts for manager.ops,user_action,regex,63
User session expired after 45 minutes for user temp.user,user_action,regex,56
Profile updated: user 78934 changed email to test@unknown.com,user_action,regex,61
Profile updated: client 67890 changed email to test@unknown.com,user_action,regex,63
File upload completed: backup.zip (250MB) by client john.doe,user_action,regex,60
API rate limit exceeded for client beta-ltd (10 requests/minute),workflow_error,regex,64
"Method calculateTax() deprecated since 3.0, use TaxCalculationService instead",deprecation_warning,regex,77
User session expired after 30 minutes for user temp.user,user_action,regex,56
API rate limit exceeded for client alpha-inc (1250 requests/minute),workflow_error,regex,67
Account locked: 50 unsuccessful login attempts for manager.ops,user_action,regex,62
API rate limit exceeded for client xyz-corp (100 requests/minute),workflow_error,regex,65
Data import unsuccessful: duplicate record at line 5892,workflow_error,regex,55
API rate limit exceeded for client alpha-inc (20 requests/minute),workflow_error,regex,65
File upload completed: quarterly.xlsx (45MB) by client temp.client,user_action,regex,66
"Support ending for Safari 12 by Jan 2025, update requirements",deprecation_warning,regex,61
File upload completed: quarterly.xlsx (45MB) by client john.doe,user_action,regex,63
Client session expired after 5 minutes for client alice.smith,user_action,regex,61
File upload completed: quarterly.xlsx (100MB) by user alice.smith,user_action,regex,65
User temp.user logged in from IP 10.0.0.45,user_action,regex,42
File upload completed: backup.zip (45MB) by user admin,user_action,regex,54
Account locked: 20 unsuccessful login attempts for temp.user,user_action,regex,60
"Method calculateTax() deprecated since 3.0, use TaxCalculationService instead",deprecation_warning,regex,77
File upload unsuccessful: data.csv exceeds 45MB limit,workflow_error,regex,53
Service timeout: authentication unreachable,workflow_error,regex,43
"API endpoint /v1/users is deprecated, migrate to /v3/auth by Dec 2024",deprecation_warning,regex,69
File upload completed: report.pdf (100MB) by client alice.smith,user_action,regex,63
"API endpoint /v2/orders is deprecated, migrate to /v2/clients by Q2 2025",deprecation_warning,regex,72
"API endpoint /metrics is deprecated, migrate to /v2/users by Q2 2025",deprecation_warning,regex,68
"Cache cleared: 20 entries removed, 250MB freed",system_notification,regex,46
File upload completed: data.csv (100MB) by client temp.client,user_action,regex,61
"API endpoint /auth/login is deprecated, migrate to /v3/auth by Dec 2024",deprecation_warning,regex,71
File upload completed: config.yaml (512MB) by client admin,user_action,regex,58
"Method calculateVAT() deprecated since 2.0, use TaxCalculationService instead",deprecation_warning,regex,77
Data import failed: duplicate record at line 1247,workflow_error,regex,49
Account locked: 50 unsuccessful login attempts for admin,user_action,regex,56
Account locked: 5 unsuccessful login attempts for manager.ops,user_action,regex,61
File upload completed: backup.zip (250MB) by user john.doe,user_action,regex,58
File upload completed: config.yaml (100MB) by client alice.smith,user_action,regex,64
User temp.user logged in from IP 10.0.0.45,user_action,regex,42
API rate limit exceeded for client alpha-inc (1250 requests/minute),workflow_error,regex,67
Account locked: 20 unsuccessful login attempts for temp.user,user_action,regex,60
File upload completed: report.pdf (512MB) by client temp.client,user_action,regex,63
File upload completed: report.pdf (250MB) by client alice.smith,user_action,regex,63
Application initiated completed on port 8080,system_notification,regex,44
Client admin created new project 'Q1-Financials',user_action,regex,48
Client session expired after {minutes} minutes for client admin,user_action,regex,63
File upload completed: data.csv (45MB) by user admin,user_action,regex,52
"Report format CSV will be discontinued, migrate to JSON by Jan 2025",deprecation_warning,regex,67
API endpoint /metrics responding normally (250ms),system_notification,regex,49
File upload unsuccessful: quarterly.xlsx exceeds 45MB limit,workflow_error,regex,59
API endpoint /auth/login responding normally (200ms),system_notification,regex,52
User preferences updated: SMS-only,user_action,regex,34
API endpoint /v2/orders responding normally (250ms),system_notification,regex,51
File upload completed: quarterly.xlsx (100MB) by client alice.smith,user_action,regex,67
Client temp.client logged in from IP 203.0.113.55,user_action,regex,49
File upload completed: backup.zip (512MB) by user temp.user,user_action,regex,59
Credit card authorization declined: card expired,workflow_error,regex,48
File upload completed: backup.zip (45MB) by client admin,user_action,regex,56
File upload failed: backup.zip exceeds 512MB limit,workflow_error,regex,50
Memory usage: 45% of heap (4.2GB/8GB),system_notification,regex,37
Payment processing failed: insufficient funds for order #67890,workflow_error,regex,62
File upload completed: config.yaml (1024MB) by user temp.user,user_action,regex,61
Account locked: 20 unsuccessful login attempts for alice.smith,user_action,regex,62
File upload completed: report.pdf (250MB) by client temp.client,user_action,regex,63
File upload completed: report.pdf (512MB) by user temp.user,user_action,regex,59
Account locked: 50 failed login attempts for temp.user,user_action,regex,54
Account locked: 50 failed login attempts for temp.client,user_action,regex,56
Memory usage: 95% of heap (7.1GB/8GB),system_notification,regex,37
Client session expired after {minutes} minutes for client admin,user_action,regex,63
Profile updated: client 12345 changed email to client@invalid-domain,user_action,regex,68
API endpoint /v1/clients responding normally (120ms),system_notification,regex,52
"Method calculateVAT() deprecated since 4.0, use TaxCalculationService instead",deprecation_warning,regex,77
"Method calculateVAT() deprecated since 2.0, use TaxCalculationService instead",deprecation_warning,regex,77
API endpoint /v2/orders responding normally (250ms),system_notification,regex,51
File upload unsuccessful: backup.zip exceeds 512MB limit,workflow_error,regex,56
File upload completed: data.csv (100MB) by client temp.client,user_action,regex,61
File upload completed: quarterly.xlsx (1024MB) by user temp.user,user_action,regex,64
File upload completed: data.csv (1024MB) by user admin,user_action,regex,54
API rate limit exceeded for client beta-ltd (2500 requests/minute),workflow_error,regex,66
ETL pipeline completed: 1250 records processed in 15 minutes,system_notification,regex,60
Account locked: 10 unsuccessful login attempts for temp.user,user_action,regex,60
File upload unsuccessful: report.pdf exceeds 100MB limit,workflow_error,regex,56
File upload completed: backup.zip (512MB) by user john.doe,user_action,regex,58
User session expired after 45 minutes for user john.doe,user_action,regex,55
Account locked: 1500 unsuccessful login attempts for temp.user,user_action,regex,62
User admin created new project 'Q4-Analytics',user_action,regex,45
Client temp.client logged in from IP 203.0.113.55,user_action,regex,49
"Method calculateVAT() deprecated since 2.0, use VATService instead",deprecation_warning,regex,66
File upload completed: config.yaml (45MB) by client temp.client,user_action,regex,63
Document validation unsuccessful: missing required field customer_id,workflow_error,regex,68
File upload unsuccessful: quarterly.xlsx exceeds 100MB limit,workflow_error,regex,60
Account locked: 100 unsuccessful login attempts for manager.ops,user_action,regex,63
"API endpoint /metrics is deprecated, migrate to /v2/users by Q2 2025",deprecation_warning,regex,68
Configuration file config.yaml reloaded completed,system_notification,regex,49
Account locked: 100 unsuccessful login attempts for john.doe,user_action,regex,60
"Support ending for Internet Explorer by Q2 2025, update requirements",deprecation_warning,regex,68
"SSL protocol TLSv1.1 is deprecated, upgrade to TLSv1.3 by Jan 2025",deprecation_warning,regex,66
File upload completed: config.yaml (250MB) by client temp.client,user_action,regex,64
ETL pipeline completed: 20 records processed in {minutes} minutes,system_notification,regex,65
Client alice.smith logged in from IP 192.168.1.100,user_action,regex,50
File upload completed: data.csv (100MB) by client john.doe,user_action,regex,58
SSL certificate renewed for domain api.company.com,system_notification,regex,50
Password changed completed for user ID 12847,user_action,regex,44
Client temp.client created new project 'Q4-Analytics',user_action,regex,53
File upload unsuccessful: config.yaml exceeds 512MB limit,workflow_error,regex,57
"Method calculateTax() deprecated since 4.0, use TaxCalculationService instead",deprecation_warning,regex,77
Client session expired after 45 minutes for client manager.ops,user_action,regex,62
Client manager.ops created new project 'HR-Dashboard',user_action,regex,53
Scheduled backup completed at 2025-09-15 08:45:00,system_notification,regex,49
Profile updated: user 12345 changed email to user@invalid-domain,user_action,regex,64
User admin created new project 'Q4-Analytics',user_action,regex,45
